"Plot Title: JR_H34_R3"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20601214, SEN S/N: 20601214)","RH, % (LGR S/N: 20601214, SEN S/N: 20601214)","DewPt, °C (LGR S/N: 20601214, SEN S/N: 20601214)","Host Connected (LGR S/N: 20601214)","Stopped (LGR S/N: 20601214)","End Of File (LGR S/N: 20601214)"
858,07/04/22 09:05:18 AM,27.413,75.07,22.631,,,
859,07/04/22 10:05:18 AM,30.704,70.81,24.822,,,
860,07/04/22 11:05:18 AM,32.724,69.27,26.383,,,
861,07/04/22 12:05:18 PM,34.158,68.54,27.571,,,
862,07/04/22 01:05:18 PM,35.404,69.33,28.957,,,
863,07/04/22 02:05:18 PM,36.507,68.33,29.756,,,
864,07/04/22 03:05:18 PM,37.298,68.43,30.534,,,
865,07/04/22 04:05:18 PM,38.208,68.30,31.367,,,
866,07/04/22 05:05:18 PM,38.514,66.97,31.312,,,
867,07/04/22 06:05:18 PM,38.486,66.19,31.080,,,
868,07/04/22 07:05:18 PM,36.318,68.78,29.689,,,
869,07/04/22 08:05:18 PM,33.608,71.30,27.721,,,
870,07/04/22 09:05:18 PM,29.922,72.09,24.372,,,
871,07/04/22 10:05:18 PM,25.433,77.82,21.306,,,
872,07/04/22 11:05:18 PM,22.781,82.99,19.766,,,
873,07/05/22 12:05:18 AM,21.465,82.85,18.452,,,
874,07/05/22 01:05:18 AM,20.916,86.04,18.517,,,
875,07/05/22 02:05:18 AM,20.392,84.75,17.761,,,
876,07/05/22 03:05:18 AM,19.844,85.71,17.403,,,
877,07/05/22 04:05:18 AM,19.440,86.12,17.081,,,
878,07/05/22 05:05:18 AM,19.059,86.15,16.712,,,
879,07/05/22 06:05:18 AM,19.940,84.08,17.193,,,
880,07/05/22 07:05:18 AM,21.919,76.81,17.688,,,
881,07/05/22 08:05:18 AM,23.766,76.35,19.379,,,
882,07/05/22 09:05:18 AM,27.486,73.93,22.449,,,
883,07/05/22 10:05:18 AM,30.831,70.02,24.755,,,
884,07/05/22 11:05:18 AM,32.750,68.66,26.258,,,
885,07/05/22 12:05:18 PM,33.896,61.77,25.554,,,
886,07/05/22 01:05:18 PM,32.621,76.59,28.000,,,
887,07/05/22 02:05:18 PM,33.765,75.04,28.754,,,
888,07/05/22 03:05:18 PM,34.739,75.81,29.872,,,
889,07/05/22 04:05:18 PM,35.431,75.54,30.476,,,
890,07/05/22 05:05:18 PM,35.940,73.30,30.440,,,
891,07/05/22 06:05:18 PM,35.994,73.01,30.422,,,
892,07/05/22 07:05:18 PM,34.580,74.29,29.366,,,
893,07/05/22 08:05:18 PM,32.363,75.95,27.607,,,
894,07/05/22 09:05:18 PM,29.246,76.89,24.800,,,
895,07/05/22 10:05:18 PM,25.652,79.63,21.895,,,
896,07/05/22 11:05:18 PM,23.117,85.29,20.538,,,
897,07/06/22 12:05:18 AM,21.823,84.88,19.191,,,
898,07/06/22 01:05:18 AM,21.203,88.81,19.308,,,
899,07/06/22 02:05:18 AM,20.702,86.79,18.446,,,
900,07/06/22 03:05:18 AM,20.011,87.89,17.966,,,
901,07/06/22 04:05:18 AM,19.654,88.60,17.743,,,
902,07/06/22 05:05:18 AM,19.131,88.48,17.203,,,
903,07/06/22 06:05:18 AM,19.749,87.07,17.559,,,
904,07/06/22 07:05:18 AM,21.059,81.61,17.814,,,
905,07/06/22 08:05:18 AM,22.565,82.57,19.473,,,
906,07/06/22 09:05:18 AM,25.385,82.67,22.250,,,
907,07/06/22 10:05:18 AM,28.375,79.98,24.616,,,
908,07/06/22 11:05:18 AM,30.224,77.40,25.859,,,
909,07/06/22 12:05:18 PM,31.824,75.20,26.916,,,
910,07/06/22 01:05:18 PM,31.926,78.37,27.722,,,
911,07/06/22 02:05:18 PM,33.009,78.45,28.792,,,
912,07/06/22 03:05:18 PM,33.843,77.39,29.363,,,
913,07/06/22 04:05:18 PM,34.580,77.62,30.129,,,
914,07/06/22 05:05:18 PM,34.951,77.33,30.423,,,
915,07/06/22 06:05:18 PM,35.084,76.04,30.257,,,
916,07/06/22 07:05:18 PM,33.870,76.46,29.178,,,
917,07/06/22 08:05:18 PM,31.824,78.63,27.679,,,
918,07/06/22 09:05:18 PM,29.096,78.10,24.918,,,
919,07/06/22 10:05:18 PM,25.628,80.63,22.075,,,
920,07/06/22 11:05:18 PM,23.213,86.25,20.815,,,
921,07/07/22 12:05:18 AM,21.895,85.82,19.439,,,
922,07/07/22 01:05:18 AM,21.179,89.85,19.472,,,
923,07/07/22 02:05:18 AM,20.678,87.58,18.567,,,
924,07/07/22 03:05:18 AM,20.082,88.38,18.125,,,
925,07/07/22 04:05:18 AM,19.583,89.31,17.797,,,
926,07/07/22 05:05:18 AM,19.273,89.54,17.534,,,
927,07/07/22 06:05:18 AM,19.559,87.59,17.467,,,
928,07/07/22 07:05:18 AM,20.749,83.38,17.853,,,
929,07/07/22 08:05:18 AM,21.943,84.72,19.277,,,
930,07/07/22 09:05:18 AM,24.586,86.15,22.145,,,
931,07/07/22 10:05:18 AM,27.413,83.74,24.447,,,
932,07/07/22 11:05:18 AM,29.371,80.75,25.747,,,
933,07/07/22 12:05:18 PM,30.780,78.57,26.654,,,
934,07/07/22 01:05:18 PM,31.645,71.16,25.806,,,
935,07/07/22 02:05:18 PM,32.957,78.76,28.809,,,
936,07/07/22 03:05:18 PM,33.739,79.23,29.672,,,
937,07/07/22 04:05:18 PM,34.554,78.48,30.295,,,
938,07/07/22 05:05:18 PM,34.898,76.91,30.276,,,
939,07/07/22 06:05:18 PM,35.031,76.38,30.283,,,
940,07/07/22 07:05:18 PM,33.817,76.97,29.243,,,
941,07/07/22 08:05:18 PM,31.747,78.74,27.630,,,
942,07/07/22 09:05:18 PM,29.047,78.36,24.927,,,
943,07/07/22 10:05:18 PM,25.603,80.83,22.093,,,
944,07/07/22 11:05:18 PM,23.165,86.05,20.729,,,
945,07/08/22 12:05:18 AM,21.871,86.01,19.451,,,
946,07/08/22 01:05:18 AM,21.226,90.19,19.580,,,
947,07/08/22 02:05:18 AM,20.702,87.79,18.628,,,
948,07/08/22 03:05:18 AM,20.059,88.94,18.201,,,
949,07/08/22 04:05:18 AM,19.606,89.61,17.875,,,
950,07/08/22 05:05:18 AM,19.250,89.43,17.492,,,
951,07/08/22 06:05:18 AM,19.511,88.51,17.585,,,
952,07/08/22 07:05:18 AM,20.678,84.07,17.914,,,
953,07/08/22 08:05:18 AM,21.919,85.60,19.421,,,
954,07/08/22 09:05:18 AM,24.441,87.14,22.190,,,
955,07/08/22 10:05:18 AM,27.290,84.57,24.492,,,
956,07/08/22 11:05:18 AM,29.171,81.37,25.683,,,
957,07/08/22 12:05:18 PM,30.653,80.05,26.849,,,
958,07/08/22 01:05:18 PM,31.824,78.97,27.754,,,
959,07/08/22 02:05:18 PM,32.906,79.59,28.940,,,
960,07/08/22 03:05:18 PM,33.817,78.70,29.631,,,
961,07/08/22 04:05:18 PM,34.422,78.41,30.152,,,
962,07/08/22 05:05:18 PM,34.951,77.35,30.428,,,
963,07/08/22 06:05:18 PM,34.951,76.93,30.332,,,
964,07/08/22 07:05:18 PM,33.843,77.39,29.364,,,
965,07/08/22 08:05:18 PM,31.850,78.65,27.708,,,
966,07/08/22 09:05:18 PM,29.096,78.16,24.932,,,
967,07/08/22 10:05:18 PM,25.628,81.34,22.220,,,
968,07/08/22 11:05:18 PM,23.213,86.50,20.860,,,
969,07/09/22 12:05:18 AM,21.895,86.23,19.515,,,
970,07/09/22 01:05:18 AM,21.203,89.93,19.509,,,
971,07/09/22 02:05:18 AM,20.678,87.66,18.582,,,
972,07/09/22 03:05:18 AM,20.059,88.52,18.127,,,
973,07/09/22 04:05:18 AM,19.678,89.39,17.907,,,
974,07/09/22 05:05:18 AM,19.178,89.92,17.508,,,
975,07/09/22 06:05:18 AM,19.487,88.36,17.535,,,
976,07/09/22 07:05:18 AM,20.606,83.72,17.777,,,
977,07/09/22 08:05:18 AM,21.871,85.71,19.394,,,
978,07/09/22 09:05:18 AM,24.344,86.64,22.000,,,
979,07/09/22 10:05:18 AM,27.265,84.44,24.441,,,
980,07/09/22 11:05:18 AM,29.221,81.98,25.857,,,
981,07/09/22 12:05:18 PM,30.577,79.84,26.730,,,
982,07/09/22 01:05:18 PM,31.850,79.34,27.859,,,
983,07/09/22 02:05:18 PM,32.724,80.95,29.058,,,
984,07/09/22 03:05:18 PM,33.582,79.26,29.526,,,
985,07/09/22 04:05:18 PM,34.316,79.29,30.244,,,
986,07/09/22 05:05:18 PM,34.818,77.49,30.331,,,
987,07/09/22 06:05:18 PM,34.818,77.25,30.276,,,
988,07/09/22 07:05:18 PM,33.843,78.19,29.542,,,
989,07/09/22 08:05:18 PM,31.798,79.03,27.743,,,
990,07/09/22 09:05:18 PM,28.997,78.87,24.986,,,
991,07/09/22 10:05:18 PM,25.555,81.81,22.244,,,
992,07/09/22 11:05:18 PM,23.165,86.73,20.858,,,
993,07/10/22 12:05:18 AM,21.919,86.43,19.577,,,
994,07/10/22 01:05:18 AM,21.179,90.43,19.575,,,
995,07/10/22 02:05:18 AM,20.630,88.07,18.609,,,
996,07/10/22 03:05:18 AM,20.059,89.28,18.263,,,
997,07/10/22 04:05:18 AM,19.606,89.94,17.933,,,
998,07/10/22 05:05:18 AM,19.178,90.21,17.558,,,
999,07/10/22 06:05:18 AM,19.535,88.68,17.639,,,
1000,07/10/22 07:05:18 AM,20.535,85.45,18.033,,,
1001,07/10/22 08:05:18 AM,21.799,86.07,19.390,,,
1002,07/10/22 09:05:18 AM,24.248,87.33,22.036,,,
1003,07/10/22 10:05:18 AM,27.167,85.52,24.558,,,
1004,07/10/22 11:05:18 AM,29.121,82.33,25.833,,,
1005,07/10/22 12:05:18 PM,30.451,80.94,26.841,,,
1006,07/10/22 01:05:18 PM,31.747,80.21,27.947,,,
1007,07/10/22 02:05:18 PM,33.191,79.97,29.300,,,
1008,07/10/22 03:05:18 PM,33.712,79.78,29.766,,,
1009,07/10/22 04:05:18 PM,34.580,79.08,30.455,,,
1010,07/10/22 05:05:18 PM,35.190,78.45,30.908,,,
1011,07/10/22 06:05:18 PM,35.217,77.34,30.682,,,
1012,07/10/22 07:05:18 PM,34.185,76.94,29.592,,,
1013,07/10/22 08:05:18 PM,32.029,78.37,27.823,,,
1014,07/10/22 09:05:18 PM,29.246,77.98,25.038,,,
1015,07/10/22 10:05:18 PM,25.701,81.13,22.248,,,
1016,07/10/22 11:05:18 PM,23.213,87.27,21.006,,,
1017,07/11/22 12:05:18 AM,21.895,86.69,19.601,,,
1018,07/11/22 01:05:18 AM,21.131,90.04,19.459,,,
1019,07/11/22 02:05:18 AM,20.678,88.49,18.732,,,
1020,07/11/22 03:05:18 AM,20.059,89.71,18.339,,,
1021,07/11/22 04:05:18 AM,19.630,90.27,18.016,,,
1022,07/11/22 05:05:18 AM,19.059,90.20,17.439,,,
1023,07/11/22 06:05:18 AM,19.464,88.85,17.599,,,
1024,07/11/22 07:05:18 AM,20.702,84.54,18.025,,,
1025,07/11/22 08:05:18 AM,21.991,86.37,19.635,,,
1026,07/11/22 09:05:18 AM,24.489,87.16,22.242,,,
1027,07/11/22 10:05:18 AM,27.413,85.60,24.815,,,
1028,07/11/22 11:05:18 AM,29.271,82.56,26.025,,,
1029,07/11/22 12:05:18 PM,30.729,80.86,27.094,,,
1030,07/11/22 01:05:18 PM,31.926,80.75,28.238,,,
1031,07/11/22 02:05:18 PM,32.906,79.47,28.915,,,
1032,07/11/22 03:05:18 PM,33.765,79.58,29.774,,,
1033,07/11/22 04:05:18 PM,34.501,79.19,30.403,,,
1034,07/11/22 05:05:18 PM,34.898,77.89,30.498,,,
1035,07/11/22 06:05:18 PM,35.057,77.42,30.545,,,
1036,07/11/22 07:05:18 PM,33.295,79.60,29.320,,,
1037,07/11/22 08:05:18 PM,31.594,78.61,27.452,,,
1038,07/11/22 09:05:18 PM,29.096,78.32,24.965,,,
1039,07/11/22 10:05:18 PM,25.652,81.58,22.292,,,
1040,07/11/22 11:05:18 PM,23.165,86.85,20.880,,,
1041,07/12/22 12:05:18 AM,21.847,86.43,19.506,,,
1042,07/12/22 01:05:18 AM,21.155,90.06,19.486,,,
1043,07/12/22 02:05:18 AM,20.630,88.61,18.707,,,
1044,07/12/22 03:05:18 AM,20.035,89.54,18.285,,,
1045,07/12/22 04:05:18 AM,19.606,90.15,17.970,,,
1046,07/12/22 05:05:18 AM,19.226,90.32,17.625,,,
1047,07/12/22 06:05:18 AM,19.416,88.77,17.537,,,
1048,07/12/22 07:05:18 AM,20.559,84.58,17.894,,,
1049,07/12/22 08:05:18 AM,21.608,87.03,19.381,,,
1050,07/12/22 09:05:18 AM,23.814,89.68,22.044,,,
1051,07/12/22 10:05:18 AM,26.628,86.53,24.224,,,
1052,07/12/22 11:05:18 AM,28.574,83.85,25.606,,,
1053,07/12/22 12:05:18 PM,30.123,82.46,26.837,,,
1054,07/12/22 01:05:18 PM,30.729,83.20,27.581,,,
1055,07/12/22 02:05:18 PM,32.080,81.09,28.460,,,
1056,07/12/22 03:05:18 PM,33.087,81.63,29.556,,,
1057,07/12/22 04:05:18 PM,33.791,80.90,30.085,,,
1058,07/12/22 05:05:18 PM,34.211,80.31,30.366,,,
1059,07/12/22 06:05:18 PM,34.395,79.33,30.331,,,
1060,07/12/22 07:05:18 PM,33.139,79.77,29.205,,,
1061,07/12/22 08:05:18 PM,31.415,80.29,27.641,,,
1062,07/12/22 09:05:18 PM,28.872,79.69,25.039,,,
1063,07/12/22 10:05:18 PM,25.531,81.91,22.240,,,
1064,07/12/22 11:05:18 PM,23.069,87.12,20.836,,,
1065,07/13/22 12:05:18 AM,21.752,86.81,19.482,,,
1066,07/13/22 01:05:18 AM,21.131,90.87,19.606,,,
1067,07/13/22 02:05:18 AM,20.583,88.59,18.656,,,
1068,07/13/22 03:05:18 AM,19.987,90.15,18.348,,,
1069,07/13/22 04:05:18 AM,19.511,90.51,17.941,,,
1070,07/13/22 05:05:18 AM,19.178,90.60,17.626,,,
1071,07/13/22 06:05:18 AM,19.297,88.90,17.443,,,
1072,07/13/22 07:05:18 AM,20.487,85.31,17.960,,,
1073,07/13/22 08:05:18 AM,21.465,87.18,19.268,,,
1074,07/13/22 09:05:18 AM,23.669,89.67,21.900,,,
1075,07/13/22 10:05:18 AM,26.554,87.22,24.285,,,
1076,07/13/22 11:05:18 AM,28.599,84.83,25.826,,,
1077,07/13/22 12:05:18 PM,29.772,80.76,26.141,,,
1078,07/13/22 01:05:18 PM,31.110,77.33,26.702,,,
1079,07/13/22 02:05:18 PM,32.673,76.63,28.060,,,
1080,07/13/22 03:05:18 PM,33.634,77.18,29.113,,,
1081,07/13/22 04:05:18 PM,34.395,77.24,29.863,,,
1082,07/13/22 05:05:18 PM,34.792,76.49,30.078,,,
1083,07/13/22 06:05:18 PM,34.845,76.15,30.050,,,
1084,07/13/22 07:05:18 PM,33.608,77.23,29.100,,,
1085,07/13/22 08:05:18 PM,31.773,76.94,27.258,,,
1086,07/13/22 09:05:18 PM,29.246,76.74,24.768,,,
1087,07/13/22 10:05:18 PM,25.603,78.60,21.634,,,
1088,07/13/22 11:05:18 PM,23.093,81.05,19.689,,,
1089,07/14/22 12:05:18 AM,21.799,80.62,18.342,,,
1090,07/14/22 01:05:18 AM,21.131,83.73,18.293,,,
1091,07/14/22 02:05:18 AM,20.583,82.23,17.469,,,
1092,07/14/22 03:05:18 AM,19.963,83.20,17.049,,,
1093,07/14/22 04:05:18 AM,19.559,83.90,16.784,,,
1094,07/14/22 05:05:18 AM,19.202,84.19,16.489,,,
1095,07/14/22 06:05:18 AM,19.487,82.85,16.517,,,
1096,07/14/22 07:05:18 AM,20.678,79.64,17.055,,,
1097,07/14/22 08:05:18 AM,21.752,81.27,18.424,,,
1098,07/14/22 09:05:18 AM,23.982,82.41,20.826,,,
1099,07/14/22 10:05:18 AM,26.995,80.47,23.375,,,
1100,07/14/22 11:05:18 AM,28.922,75.03,24.077,,,
1101,07/14/22 12:05:18 PM,30.224,80.00,26.421,,,
1102,07/14/22 01:05:18 PM,31.466,79.84,27.593,,,
1103,07/14/22 02:05:18 PM,32.569,79.04,28.493,,,
1104,07/14/22 03:05:18 PM,33.425,79.07,29.331,,,
1105,07/14/22 04:05:18 PM,34.027,78.75,29.845,,,
1106,07/14/22 05:05:18 PM,34.607,78.86,30.432,,,
1107,07/14/22 06:05:18 PM,34.792,77.67,30.345,,,
1108,07/14/22 07:05:18 PM,33.582,77.93,29.230,,,
1109,07/14/22 08:05:18 PM,31.850,77.22,27.394,,,
1110,07/14/22 09:05:18 PM,29.121,76.83,24.668,,,
1111,07/14/22 10:05:18 PM,25.774,79.13,21.910,,,
1112,07/14/22 11:05:18 PM,23.141,81.30,19.784,,,
1113,07/15/22 12:05:18 AM,21.871,80.85,18.457,,,
1114,07/15/22 01:05:18 AM,21.179,84.07,18.406,,,
1115,07/15/22 02:05:18 AM,20.654,82.43,17.578,,,
1116,07/15/22 03:05:18 AM,20.059,83.41,17.182,,,
1117,07/15/22 04:05:18 AM,19.535,83.84,16.750,,,
1118,07/15/22 05:05:18 AM,19.131,84.37,16.453,,,
1119,07/15/22 06:05:18 AM,19.464,83.18,16.556,,,
1120,07/15/22 07:05:18 AM,20.726,79.36,17.046,,,
1121,07/15/22 08:05:18 AM,21.752,81.09,18.388,,,
1122,07/15/22 09:05:18 AM,23.886,82.66,20.781,,,
1123,07/15/22 10:05:18 AM,26.921,80.91,23.394,,,
1124,07/15/22 11:05:18 AM,28.922,79.28,25.000,,,
1125,07/15/22 12:05:18 PM,30.300,78.77,26.230,,,
1126,07/15/22 01:05:18 PM,31.568,78.96,27.503,,,
1127,07/15/22 02:05:18 PM,32.647,78.53,28.458,,,
1128,07/15/22 03:05:18 PM,32.312,67.23,25.483,,,
1129,07/15/22 04:05:18 PM,33.896,79.45,29.872,,,
1130,07/15/22 05:05:18 PM,34.395,77.86,30.004,,,
1131,07/15/22 06:05:18 PM,34.422,76.86,29.803,,,
1132,07/15/22 07:05:18 PM,33.347,78.14,29.051,,,
1133,07/15/22 08:05:18 PM,31.543,77.90,27.248,,,
1134,07/15/22 09:05:18 PM,28.822,77.60,24.546,,,
1135,07/15/22 10:05:18 PM,25.458,79.24,21.625,,,
1136,07/15/22 11:05:18 PM,23.093,81.87,19.850,,,
1137,07/16/22 12:05:18 AM,21.823,81.37,18.514,,,
1138,07/16/22 01:05:18 AM,21.107,84.49,18.415,,,
1139,07/16/22 02:05:18 AM,20.583,83.01,17.618,,,
1140,07/16/22 03:05:18 AM,20.035,83.83,17.239,,,
1141,07/16/22 04:05:18 AM,19.535,84.55,16.883,,,
1142,07/16/22 05:05:18 AM,19.131,84.92,16.556,,,
1143,07/16/22 06:05:18 AM,19.416,83.30,16.532,,,
1144,07/16/22 07:05:18 AM,20.559,80.55,17.118,,,
1145,07/16/22 08:05:18 AM,21.537,82.15,18.385,,,
1146,07/16/22 09:05:18 AM,23.838,83.95,20.986,,,
1147,07/16/22 10:05:18 AM,26.725,81.57,23.338,,,
1148,07/16/22 11:05:18 AM,28.748,80.15,25.014,,,
1149,07/16/22 12:05:18 PM,30.174,79.89,26.348,,,
1150,07/16/22 01:05:18 PM,31.364,79.71,27.467,,,
1151,07/16/22 02:05:18 PM,31.926,68.25,25.371,,,
1152,07/16/22 03:05:18 PM,33.061,79.60,29.093,,,
1153,07/16/22 04:05:18 PM,33.896,78.79,29.726,,,
1154,07/16/22 05:05:18 PM,34.290,77.78,29.885,,,
1155,07/16/22 06:05:18 PM,34.448,77.12,29.889,,,
1156,07/16/22 07:05:18 PM,33.217,78.47,28.998,,,
1157,07/16/22 08:05:18 PM,31.543,78.03,27.277,,,
1158,07/16/22 09:05:18 PM,28.822,77.71,24.569,,,
1159,07/16/22 10:05:18 PM,25.482,79.63,21.729,,,
1160,07/16/22 11:05:18 PM,23.093,82.26,19.929,,,
1161,07/17/22 12:05:18 AM,21.776,82.25,18.639,,,
1162,07/17/22 01:05:18 AM,21.131,85.35,18.600,,,
1163,07/17/22 02:05:18 AM,20.559,83.26,17.644,,,
1164,07/17/22 03:05:18 AM,20.011,84.63,17.366,,,
1165,07/17/22 04:05:18 AM,19.535,85.02,16.971,,,
1166,07/17/22 05:05:18 AM,19.083,85.35,16.588,,,
1167,07/17/22 06:05:18 AM,19.392,84.47,16.729,,,
1168,07/17/22 07:05:18 AM,20.559,82.39,17.476,,,
1169,07/17/22 08:05:18 AM,21.489,83.38,18.577,,,
1170,07/17/22 09:05:18 AM,23.742,84.53,21.005,,,
1171,07/17/22 10:05:18 AM,26.652,82.71,23.496,,,
1172,07/17/22 11:05:18 AM,28.673,81.70,25.264,,,
1173,07/17/22 12:05:18 PM,30.098,81.36,26.583,,,
1174,07/17/22 01:05:18 PM,31.288,81.07,27.683,,,
1175,07/17/22 02:05:18 PM,32.415,80.81,28.725,,,
1176,07/17/22 03:05:18 PM,33.243,80.47,29.460,,,
1177,07/17/22 04:05:18 PM,33.843,80.19,29.983,,,
1178,07/17/22 05:05:18 PM,33.791,78.98,29.667,,,
1179,07/17/22 06:05:18 PM,34.237,76.16,29.466,,,
1180,07/17/22 07:05:18 PM,33.269,76.57,28.624,,,
1181,07/17/22 08:05:18 PM,31.492,76.57,26.903,,,
1182,07/17/22 09:05:18 PM,28.847,76.33,24.293,,,
1183,07/17/22 10:05:18 PM,25.506,78.09,21.431,,,
1184,07/17/22 11:05:18 PM,23.069,82.26,19.904,,,
1185,07/18/22 12:05:18 AM,21.728,81.63,18.472,,,
1186,07/18/22 01:05:18 AM,21.107,85.32,18.571,,,
1187,07/18/22 02:05:18 AM,20.606,83.12,17.663,,,
1188,07/18/22 03:05:18 AM,19.963,84.58,17.309,,,
1189,07/18/22 04:05:18 AM,19.487,84.95,16.911,,,
1190,07/18/22 05:05:18 AM,19.083,85.22,16.565,,,
1191,07/18/22 06:05:18 AM,19.368,84.49,16.708,,,
1192,07/18/22 07:05:18 AM,20.535,81.37,17.256,,,
1193,07/18/22 08:05:18 AM,21.513,82.49,18.429,,,
1194,07/18/22 09:05:18 AM,23.669,84.30,20.890,,,
1195,07/18/22 10:05:18 AM,26.603,82.23,23.352,,,
1196,07/18/22 11:05:18 AM,28.624,80.67,25.002,,,
1197,07/18/22 12:05:18 PM,30.123,80.04,26.332,,,
1198,07/18/22 01:05:18 PM,31.262,79.85,27.399,,,
1199,07/18/22 02:05:18 PM,31.390,77.34,26.975,,,
1200,07/18/22 03:05:18 PM,33.087,79.68,29.136,,,
1201,07/18/22 04:05:18 PM,33.843,79.32,29.792,,,
1202,07/18/22 05:05:18 PM,34.237,78.76,30.052,,,
1203,07/18/22 06:05:18 PM,34.395,77.70,29.968,,,
1204,07/18/22 07:05:18 PM,33.191,77.92,28.850,,,
1205,07/18/22 08:05:18 PM,31.517,78.30,27.311,,,
1206,07/18/22 09:05:18 PM,28.847,77.82,24.616,,,
1207,07/18/22 10:05:18 PM,25.531,79.46,21.741,,,
1208,07/18/22 11:05:18 PM,23.093,82.72,20.018,,,
1209,07/19/22 12:05:18 AM,21.799,82.21,18.654,,,
1210,07/19/22 01:05:18 AM,21.059,85.70,18.594,,,
1211,07/19/22 02:05:18 AM,20.583,83.77,17.763,,,
1212,07/19/22 03:05:18 AM,19.987,84.76,17.366,,,
1213,07/19/22 04:05:18 AM,19.487,85.45,17.005,,,
1214,07/19/22 05:05:18 AM,19.083,85.37,16.593,,,
1215,07/19/22 06:05:18 AM,19.321,84.23,16.615,,,
1216,07/19/22 07:05:18 AM,20.511,82.34,17.421,,,
1217,07/19/22 08:05:18 AM,21.608,83.36,18.690,,,
1218,07/19/22 09:05:18 AM,23.693,84.48,20.948,,,
1219,07/19/22 10:05:18 AM,26.652,82.54,23.462,,,
1220,07/19/22 11:05:18 AM,28.549,81.77,25.158,,,
1221,07/19/22 12:05:18 PM,30.023,81.22,26.481,,,
1222,07/19/22 01:05:18 PM,31.135,81.08,27.537,,,
1223,07/19/22 02:05:18 PM,31.901,79.79,28.007,,,
1224,07/19/22 03:05:18 PM,33.061,76.57,28.422,,,
1225,07/19/22 04:05:18 PM,33.765,76.04,28.982,,,
1226,07/19/22 05:05:18 PM,34.158,75.28,29.189,,,
1227,07/19/22 06:05:18 PM,34.211,74.58,29.078,,,
1228,07/19/22 07:05:18 PM,33.165,75.12,28.193,,,
1229,07/19/22 08:05:18 PM,31.466,75.33,26.600,,,
1230,07/19/22 09:05:18 PM,28.822,74.47,23.858,,,
1231,07/19/22 10:05:18 PM,25.555,76.77,21.201,,,
1232,07/19/22 11:05:18 PM,23.069,82.05,19.862,,,
1233,07/20/22 12:05:18 AM,21.680,81.30,18.359,,,
1234,07/20/22 01:05:18 AM,21.107,85.45,18.595,,,
1235,07/20/22 02:05:18 AM,20.511,83.09,17.565,,,
1236,07/20/22 03:05:18 AM,19.963,84.61,17.315,,,
1237,07/20/22 04:05:18 AM,19.464,84.80,16.860,,,
1238,07/20/22 05:05:18 AM,19.059,85.20,16.537,,,
1239,07/20/22 06:05:18 AM,19.321,84.42,16.650,,,
1240,07/20/22 07:05:18 AM,20.487,80.31,17.003,,,
1241,07/20/22 08:05:18 AM,21.489,82.01,18.312,,,
1242,07/20/22 09:05:18 AM,23.621,84.08,20.801,,,
1243,07/20/22 10:05:18 AM,26.554,81.60,23.176,,,
1244,07/20/22 11:05:18 AM,28.624,79.70,24.799,,,
1245,07/20/22 12:05:18 PM,30.048,78.58,25.944,,,
1246,07/20/22 01:05:18 PM,31.110,78.31,26.917,,,
1247,07/20/22 02:05:18 PM,32.055,77.28,27.607,,,
1248,07/20/22 03:05:18 PM,32.880,76.91,28.323,,,
1249,07/20/22 04:05:18 PM,33.608,76.53,28.943,,,
1250,07/20/22 05:05:18 PM,34.001,75.83,29.161,,,
1251,07/20/22 06:05:18 PM,34.158,75.41,29.217,,,
1252,07/20/22 07:05:18 PM,33.165,75.74,28.335,,,
1253,07/20/22 08:05:18 PM,31.415,75.63,26.620,,,
1254,07/20/22 09:05:18 PM,29.071,74.53,24.111,,,
1255,07/20/22 10:05:18 PM,25.628,76.95,21.309,,,
1256,07/20/22 11:05:18 PM,23.069,82.18,19.888,,,
1257,07/21/22 12:05:18 AM,21.776,81.40,18.473,,,
1258,07/21/22 01:05:18 AM,21.036,85.40,18.516,,,
1259,07/21/22 02:05:18 AM,20.559,83.50,17.689,,,
1260,07/21/22 03:05:18 AM,19.963,84.68,17.328,,,
1261,07/21/22 04:05:18 AM,19.511,85.33,17.006,,,
1262,07/21/22 05:05:18 AM,19.083,85.28,16.576,,,
1263,07/21/22 06:05:18 AM,19.345,84.54,16.696,,,
1264,07/21/22 07:05:18 AM,20.392,79.31,16.712,,,
1265,07/21/22 08:05:18 AM,21.417,81.68,18.177,,,
1266,07/21/22 09:05:18 AM,23.453,84.21,20.660,,,
1267,07/21/22 10:05:18 AM,26.310,81.71,22.960,,,
1268,07/21/22 11:05:18 AM,28.375,79.84,24.588,,,
1269,07/21/22 12:05:18 PM,29.747,78.17,25.565,,,
1270,07/21/22 01:05:18 PM,30.983,78.31,26.794,,,
1271,07/21/22 02:05:18 PM,32.003,77.16,27.530,,,
1272,07/21/22 03:05:18 PM,32.828,76.84,28.258,,,
1273,07/21/22 04:05:18 PM,33.556,76.50,28.885,,,
1274,07/21/22 05:05:18 PM,34.053,74.97,29.014,,,
1275,07/21/22 06:05:18 PM,32.157,80.58,28.427,,,
1276,07/21/22 07:05:18 PM,33.399,74.78,28.341,,,
1277,07/21/22 08:05:18 PM,31.568,74.39,26.487,,,
1278,07/21/22 09:05:18 PM,29.146,72.74,23.778,,,
1279,07/21/22 10:05:18 PM,25.701,76.29,21.239,,,
